station_id,station_name,lat,lng,state,primary_neighbourhood,secondary_neighborhood
465635,Damen Ave & Wellington Ave,41.9359,-87.6784,Illinois,North Center,NORTH CENTER
449360,Leavitt St & Addison St,41.9467,-87.6834,Illinois,North Center,NORTH CENTER
421805,Oakley Ave & Irving Park Rd,41.9543,-87.6861,Illinois,North Center,NORTH CENTER
411109,Leavitt St & Belmont Ave (*),41.9394,-87.6833,Illinois,North Center,NORTH CENTER
411112,Lincoln Ave & Waveland Ave,41.9488,-87.6753,Illinois,North Center,NORTH CENTER
468662,Seeley Ave & Roscoe St,41.9434,-87.6796,Illinois,North Center,NORTH CENTER
443581,Damen Ave & Melrose Ave,41.9406,-87.6785,Illinois,North Center,NORTH CENTER
402126,Ravenswood Ave & Irving Park Rd,41.9547,-87.6739,Illinois,North Center,NORTH CENTER
431818,Lincoln Ave & Belle Plaine Ave,41.956,-87.6803,Illinois,North Center,NORTH CENTER
436979,Western Ave & Roscoe St,41.943,-87.6873,Illinois,North Center,NORTH CENTER
425433,Wolcott (Ravenswood) Ave & Montrose Ave,41.9614,-87.6762,Illinois,North Center,NORTH CENTER
404367,Talman Ave & Addison St,41.9466,-87.6946,Illinois,North Center,NORTH CENTER
1666935,Leavitt St & Belmont Ave,41.939354,-87.683282,Illinois,North Center,NORTH CENTER
5287859,Western Ave & Grace St,41.95,-87.69,Illinois,North Center,NORTH CENTER
5320728,Rockwell St & Fletcher St,41.94,-87.69,Illinois,North Center,NORTH CENTER
11475060,Campbell Ave & Irving Park Rd,41.95,-87.69,Illinois,North Center,NORTH CENTER
10582370,Western Ave & Berteau Ave,41.96,-87.69,Illinois,North Center,NORTH CENTER
437428,Wabash Ave & 16th St,41.8604,-87.6258,Illinois,Near South Side,NEAR SOUTH SIDE
445410,Wabash Ave & Cermak Rd,41.8526,-87.6265,Illinois,Near South Side,NEAR SOUTH SIDE
441812,McCormick Place,41.8514,-87.6188,Illinois,Near South Side,NEAR SOUTH SIDE
444244,Michigan Ave & 14th St,41.8641,-87.6237,Illinois,Near South Side,NEAR SOUTH SIDE
451966,Wabash Ave & Roosevelt Rd,41.8672,-87.626,Illinois,Near South Side,NEAR SOUTH SIDE
448249,Calumet Ave & 18th St,41.8576,-87.6194,Illinois,Near South Side,NEAR SOUTH SIDE
472455,Calumet Ave & 21st St,41.8542,-87.6192,Illinois,Near South Side,NEAR SOUTH SIDE
432686,State St & 19th St,41.8566,-87.6275,Illinois,Near South Side,NEAR SOUTH SIDE
421303,Michigan Ave & 18th St,41.8578,-87.6246,Illinois,Near South Side,NEAR SOUTH SIDE
445436,Indiana Ave & 26th St,41.8457,-87.6225,Illinois,Near South Side,NEAR SOUTH SIDE
3649246,Ping Tom Park (East),41.86,-87.63,Illinois,Near South Side,NEAR SOUTH SIDE
444364,Mies van der Rohe Way & Chicago Ave,41.8969,-87.6217,Illinois,Streeterville,STREETERVILLE
447708,McClurg Ct & Illinois St,41.8904,-87.6175,Illinois,Streeterville,STREETERVILLE
454711,Fairbanks Ct & Grand Ave,41.8918,-87.6206,Illinois,Streeterville,STREETERVILLE
400491,Lake Shore Dr & Ohio St,41.8926,-87.6145,Illinois,Streeterville,STREETERVILLE
398662,Streeter Dr & Grand Ave,41.8923,-87.612,Illinois,Streeterville,STREETERVILLE
412415,Fairbanks St & Superior St,41.8957,-87.6201,Illinois,Streeterville,STREETERVILLE
406610,St. Clair St & Erie St,41.8944,-87.6227,Illinois,Streeterville,STREETERVILLE
423801,McClurg Ct & Erie St,41.8945,-87.6179,Illinois,Streeterville,STREETERVILLE
396359,Cityfront Plaza Dr & Pioneer Ct,41.8906,-87.6221,Illinois,Streeterville,STREETERVILLE
407992,Mies van der Rohe Way & Chestnut St,41.8986,-87.6219,Illinois,Streeterville,STREETERVILLE
429676,Michigan Ave & Pearson St,41.8977,-87.6235,Illinois,Streeterville,STREETERVILLE
2890908,New St & Illinois St,41.890847,-87.618617,Illinois,Streeterville,STREETERVILLE
4826254,DuSable Lake Shore Dr & Ohio St,41.89257,-87.614492,Illinois,Streeterville,STREETERVILLE
5622255,McClurg Ct & Ohio St,41.89257,-87.614492,Illinois,Streeterville,STREETERVILLE
437427,Wabash Ave & 9th St,41.8708,-87.6257,Illinois,Loop,LOOP
453520,Michigan Ave & Lake St,41.886,-87.6241,Illinois,Loop,LOOP
444783,Michigan Ave & Madison St,41.8821,-87.6251,Illinois,Loop,LOOP
420972,LaSalle St & Adams St,41.8793,-87.632,Illinois,Loop,LOOP
420973,Dearborn St & Adams St,41.8794,-87.6298,Illinois,Loop,LOOP
412981,Franklin St & Lake St,41.8858,-87.6355,Illinois,Loop,LOOP
419958,Clark St & 9th St (AMLI),41.8708,-87.6312,Illinois,Loop,LOOP
462471,Columbus Dr & Randolph St,41.8847,-87.6195,Illinois,Loop,LOOP
450681,Financial Pl & Ida B Wells Dr,41.875,-87.6331,Illinois,Loop,LOOP
394205,Lake Shore Dr & Monroe St,41.881,-87.6167,Illinois,Loop,LOOP
445671,Clark St & Ida B Wells Dr,41.8759,-87.6306,Illinois,Loop,LOOP
450312,LaSalle St & Jackson Blvd,41.8782,-87.6319,Illinois,Loop,LOOP
397245,Stetson Ave & South Water St,41.8868,-87.6223,Illinois,Loop,LOOP
472454,State St & Van Buren St,41.8772,-87.6278,Illinois,Loop,LOOP
427022,Wells St & Polk St,41.8726,-87.6335,Illinois,Loop,LOOP
401871,LaSalle St & Washington St,41.8827,-87.6325,Illinois,Loop,LOOP
442406,Daley Center Plaza,41.8842,-87.6296,Illinois,Loop,LOOP
403000,Michigan Ave & Ida B Wells Dr,41.8762,-87.6244,Illinois,Loop,LOOP
472171,Delano Ct & Roosevelt Rd,41.8675,-87.6322,Illinois,Loop,LOOP
463594,Michigan Ave & Washington St,41.884,-87.6247,Illinois,Loop,LOOP
400405,Franklin St & Adams St (Temp),41.8794,-87.6355,Illinois,Loop,LOOP
414729,Clark St & Lake St,41.886,-87.6309,Illinois,Loop,LOOP
468973,Franklin St & Jackson Blvd,41.8777,-87.6353,Illinois,Loop,LOOP
416596,Dearborn St & Monroe St,41.8813,-87.6295,Illinois,Loop,LOOP
416248,Clark St & Randolph St,41.8846,-87.6319,Illinois,Loop,LOOP
397456,Wabash Ave & Adams St,41.8795,-87.6257,Illinois,Loop,LOOP
440116,Dearborn St & Van Buren St,41.8763,-87.6292,Illinois,Loop,LOOP
419957,Franklin St & Monroe St,41.8803,-87.6352,Illinois,Loop,LOOP
444379,Field Blvd & South Water St,41.8863,-87.6175,Illinois,Loop,LOOP
403055,Wabash Ave & Wacker Pl,41.8869,-87.626,Illinois,Loop,LOOP
421054,State St & Randolph St,41.8847,-87.6277,Illinois,Loop,LOOP
399391,Wacker Dr & Washington St,41.8831,-87.6373,Illinois,Loop,LOOP
4261390,DIVVY CASSETTE REPAIR MOBILE STATION,41.880958,-87.616743,Illinois,Loop,LOOP
4503871,DuSable Lake Shore Dr & Monroe St,41.880958,-87.616743,Illinois,Loop,LOOP
446311,Kingsbury St & Erie St,41.8938,-87.6417,Illinois,River North,RIVER NORTH
411360,Franklin St & Chicago Ave,41.8967,-87.6357,Illinois,River North,RIVER NORTH
421540,Orleans St & Chestnut St (NEXT Apts),41.8982,-87.6375,Illinois,River North,RIVER NORTH
394202,Wells St & Hubbard St,41.8899,-87.6343,Illinois,River North,RIVER NORTH
424962,Orleans St & Elm St,41.9029,-87.6377,Illinois,River North,RIVER NORTH
421174,Orleans St & Hubbard St,41.89,-87.6366,Illinois,River North,RIVER NORTH
461890,Kingsbury St & Kinzie St,41.8892,-87.6385,Illinois,River North,RIVER NORTH
427165,Wells St & Huron St,41.8947,-87.6344,Illinois,River North,RIVER NORTH
462999,Halsted St & Clybourn Ave,41.9097,-87.6481,Illinois,River North,RIVER NORTH
407007,State St & Kinzie St,41.8892,-87.6278,Illinois,River North,RIVER NORTH
467671,Franklin St & Illinois St,41.891,-87.6355,Illinois,River North,RIVER NORTH
416116,Sheffield Ave & Kingsbury St,41.9105,-87.6531,Illinois,River North,RIVER NORTH
398397,Larrabee St & Division St,41.9035,-87.6434,Illinois,River North,RIVER NORTH
451415,Wells St & Walton St,41.8999,-87.6344,Illinois,River North,RIVER NORTH
401604,LaSalle Dr & Huron St,41.8949,-87.6323,Illinois,River North,RIVER NORTH
474691,Dearborn St & Erie St,41.894,-87.6293,Illinois,River North,RIVER NORTH
419974,Wells St & Elm St,41.9032,-87.6343,Illinois,River North,RIVER NORTH
467741,Wabash Ave & Grand Ave,41.8915,-87.6268,Illinois,River North,RIVER NORTH
455705,Dayton St & North Ave,41.9106,-87.6494,Illinois,River North,RIVER NORTH
410921,Rush St & Hubbard St,41.8902,-87.6262,Illinois,River North,RIVER NORTH
394164,Sedgwick St & Huron St,41.8947,-87.6384,Illinois,River North,RIVER NORTH
448224,Cherry Ave & Blackhawk St,41.9072,-87.6556,Illinois,River North,RIVER NORTH
422568,Larrabee St & Oak St,41.9002,-87.643,Illinois,River North,RIVER NORTH
397454,Orleans St & Merchandise Mart Plaza,41.8882,-87.6364,Illinois,River North,RIVER NORTH
456347,LaSalle St & Illinois St,41.8908,-87.6317,Illinois,River North,RIVER NORTH
475621,Halsted St & North Branch St,41.8994,-87.6485,Illinois,River North,RIVER NORTH
395264,Larrabee St & Kingsbury St,41.8978,-87.6429,Illinois,River North,RIVER NORTH
12436723,Wells St & Institute Pl,41.897382,-87.63435566666666,Illinois,River North,RIVER NORTH
397420,Sheridan Rd & Irving Park Rd,41.9542,-87.6544,Illinois,Lake View,LAKE VIEW
406454,Southport Ave & Belmont Ave,41.9395,-87.6638,Illinois,Lake View,LAKE VIEW
399228,Southport Ave & Irving Park Rd,41.9542,-87.6644,Illinois,Lake View,LAKE VIEW
394119,Sheffield Ave & Wellington Ave,41.9363,-87.6527,Illinois,Lake View,LAKE VIEW
474802,Broadway & Barry Ave,41.9377,-87.6441,Illinois,Lake View,LAKE VIEW
428429,Southport Ave & Roscoe St,41.9437,-87.664,Illinois,Lake View,LAKE VIEW
403143,Lincoln Ave & Belmont Ave,41.9394,-87.6684,Illinois,Lake View,LAKE VIEW
407395,Ashland Ave & Wellington Ave,41.9361,-87.6698,Illinois,Lake View,LAKE VIEW
424303,Clark St & Wellington Ave,41.9365,-87.6475,Illinois,Lake View,LAKE VIEW
424302,Lake Shore Dr & Wellington Ave,41.9367,-87.6368,Illinois,Lake View,LAKE VIEW
410846,Wilton Ave & Belmont Ave,41.9402,-87.653,Illinois,Lake View,LAKE VIEW
426190,Racine Ave & Belmont Ave,41.9397,-87.6589,Illinois,Lake View,LAKE VIEW
422794,Ashland Ave & Belle Plaine Ave,41.9561,-87.6688,Illinois,Lake View,LAKE VIEW
437861,Lake Shore Dr & Belmont Ave,41.9408,-87.6392,Illinois,Lake View,LAKE VIEW
456314,Burling St (Halsted) & Diversey Pkwy (Temp),41.9331,-87.6478,Illinois,Lake View,LAKE VIEW
453722,Broadway & Sheridan Rd,41.9528,-87.65,Illinois,Lake View,LAKE VIEW
425575,Pine Grove Ave & Waveland Ave,41.9493,-87.6463,Illinois,Lake View,LAKE VIEW
407391,Southport Ave & Wellington Ave,41.9357,-87.6636,Illinois,Lake View,LAKE VIEW
402127,Ravenswood Ave & Berteau Ave,41.9579,-87.6736,Illinois,Lake View,LAKE VIEW
445254,Southport Ave & Clark St,41.9571,-87.6642,Illinois,Lake View,LAKE VIEW
428391,Ashland Ave & Grace St,41.9507,-87.6687,Illinois,Lake View,LAKE VIEW
437545,Lincoln Ave & Addison St,41.9462,-87.6733,Illinois,Lake View,LAKE VIEW
415060,Pine Grove Ave & Irving Park Rd,41.9544,-87.648,Illinois,Lake View,LAKE VIEW
432087,Lincoln Ave & Roscoe St,41.9433,-87.671,Illinois,Lake View,LAKE VIEW
417181,Clark St & Newport St,41.9445,-87.6547,Illinois,Lake View,LAKE VIEW
439283,Clark St & Montrose Ave,41.9616,-87.666,Illinois,Lake View,LAKE VIEW
428135,Greenview Ave & Diversey Pkwy,41.9326,-87.6659,Illinois,Lake View,LAKE VIEW
416633,Paulina St & Montrose Ave,41.9615,-87.6714,Illinois,Lake View,LAKE VIEW
2399166,W Oakdale Ave & N Broadway,41.94,-87.64,Illinois,Lake View,LAKE VIEW
629308,Burling St & Diversey Pkwy,41.93314,-87.64776,Illinois,Lake View,LAKE VIEW
5453057,N Sheffield Ave & W Wellington Ave,41.94,-87.65,Illinois,Lake View,LAKE VIEW
5403775,N Southport Ave & W Newport Ave,41.94,-87.66,Illinois,Lake View,LAKE VIEW
5400683,N Paulina St & Lincoln Ave,41.94,-87.67,Illinois,Lake View,LAKE VIEW
4277356,DuSable Lake Shore Dr & Belmont Ave,41.940775,-87.639192,Illinois,Lake View,LAKE VIEW
4882592,DuSable Lake Shore Dr & Wellington Ave,41.936688,-87.636829,Illinois,Lake View,LAKE VIEW
12089578,Lincoln Ave & Roscoe St - Charging,41.9437912,-87.6712579,Illinois,Lake View,LAKE VIEW
13674590,Lincoln Ave & Roscoe St*,41.9433755,-87.67088533333333,Illinois,Lake View,LAKE VIEW
9562567,Lincoln Ave & Belmont Ave (Temp),41.939532,-87.671114,Illinois,Lake View,LAKE VIEW
393077,California Ave & Altgeld St,41.9267,-87.6977,Illinois,Logan Square,LOGAN SQUARE
473853,Kedzie Ave & Palmer Ct,41.9215,-87.7073,Illinois,Logan Square,LOGAN SQUARE
439508,Kedzie Ave & Milwaukee Ave,41.9296,-87.7079,Illinois,Logan Square,LOGAN SQUARE
445595,California Ave & Francis Pl (Temp),41.9185,-87.6974,Illinois,Logan Square,LOGAN SQUARE
438203,Milwaukee Ave & Rockwell St,41.9202,-87.693,Illinois,Logan Square,LOGAN SQUARE
416716,Spaulding Ave & Armitage Ave,41.9171,-87.7102,Illinois,Logan Square,LOGAN SQUARE
413629,Campbell Ave & Fullerton Ave,41.9246,-87.6893,Illinois,Logan Square,LOGAN SQUARE
398006,Humboldt Blvd & Armitage Ave,41.9175,-87.7018,Illinois,Logan Square,LOGAN SQUARE
441593,California Ave & Milwaukee Ave,41.9227,-87.6972,Illinois,Logan Square,LOGAN SQUARE
469032,Stave St & Armitage Ave,41.9177,-87.6914,Illinois,Logan Square,LOGAN SQUARE
419328,Albany Ave & Bloomingdale Ave,41.914,-87.7051,Illinois,Logan Square,LOGAN SQUARE
446660,Richmond St & Diversey Ave,41.9319,-87.7012,Illinois,Logan Square,LOGAN SQUARE
405114,Drake Ave & Fullerton Ave,41.9244,-87.7154,Illinois,Logan Square,LOGAN SQUARE
417449,Kosciuszko Park,41.9306,-87.7238,Illinois,Logan Square,LOGAN SQUARE
434120,Central Park Ave & Bloomingdale Ave,41.9142,-87.7168,Illinois,Logan Square,LOGAN SQUARE
2980588,St. Louis Ave & Fullerton Ave,41.924815,-87.714495,Illinois,Logan Square,LOGAN SQUARE
3261714,Kenosha & Wellington,41.93,-87.73,Illinois,Logan Square,LOGAN SQUARE
6630372,Milwaukee Ave & Fullerton Ave,41.92,-87.7,Illinois,Logan Square,LOGAN SQUARE
5221344,Elston Ave & George St,41.93,-87.69,Illinois,Logan Square,LOGAN SQUARE
5320736,Kedzie Ave & George St,41.93,-87.71,Illinois,Logan Square,LOGAN SQUARE
10081721,Milwaukee Ave & Diversey Ave,41.93,-87.71,Illinois,Logan Square,LOGAN SQUARE
9544916,Lawndale Ave & Diversey Ave,41.93,-87.72,Illinois,Logan Square,LOGAN SQUARE
10097884,Mozart Elementary School,41.92,-87.72,Illinois,Logan Square,LOGAN SQUARE
9597139,Hamlin Ave & Fullerton Ave,41.92,-87.72,Illinois,Logan Square,LOGAN SQUARE
10439427,Public Rack - Milwaukee Ave & Diversey Ave,41.93,-87.71,Illinois,Logan Square,LOGAN SQUARE
10360678,Public Rack - Lawndale Ave & Diversey Ave,41.93,-87.72,Illinois,Logan Square,LOGAN SQUARE
10768301,Public Rack - Mozart Elementary School,41.92,-87.72,Illinois,Logan Square,LOGAN SQUARE
10720375,Public Rack - Hamlin Ave & Fullerton Ave,41.92,-87.72,Illinois,Logan Square,LOGAN SQUARE
456399,Blue Island Ave & 18th St,41.8576,-87.6615,Illinois,Lower West Side,LOWER WEST SIDE
400429,Damen Ave & Cullerton St,41.855,-87.6757,Illinois,Lower West Side,LOWER WEST SIDE
465031,Morgan St & 18th St,41.8581,-87.6511,Illinois,Lower West Side,LOWER WEST SIDE
398291,Racine Ave & 18th St,41.8582,-87.6565,Illinois,Lower West Side,LOWER WEST SIDE
473171,Laflin St & Cullerton St,41.8549,-87.6636,Illinois,Lower West Side,LOWER WEST SIDE
442723,Paulina St & 18th St,41.8579,-87.6687,Illinois,Lower West Side,LOWER WEST SIDE
472168,Western Ave & 21st St,41.8541,-87.6858,Illinois,Lower West Side,LOWER WEST SIDE
415923,Clinton St & 18th St,41.858,-87.6408,Illinois,Lower West Side,LOWER WEST SIDE
399342,Western Ave & 24th St,41.8485,-87.6851,Illinois,Lower West Side,LOWER WEST SIDE
396942,Western Ave & 28th St,41.8415,-87.6851,Illinois,Lower West Side,LOWER WEST SIDE
414197,Ashland Ave & Archer Ave,41.8392,-87.6656,Illinois,Lower West Side,LOWER WEST SIDE
427082,Halsted St & 21st St,41.8538,-87.6466,Illinois,Lower West Side,LOWER WEST SIDE
446662,Halsted St & 18th St,41.8575,-87.6463,Illinois,Lower West Side,LOWER WEST SIDE
451150,May St & Cullerton St,41.8551,-87.6541,Illinois,Lower West Side,LOWER WEST SIDE
456369,Damen Ave & Coulter St,41.8492,-87.6756,Illinois,Lower West Side,LOWER WEST SIDE
5830170,Western & 28th - Velasquez Institute Vaccination Site,41.84151770807,-87.6851314409,Illinois,Lower West Side,LOWER WEST SIDE
4425120,Halsted St & 18th St (Temp),41.858371,-87.646388,Illinois,Lower West Side,LOWER WEST SIDE
5136529,Throop/Hastings Mobile Station,41.851560473,-87.659110785,Illinois,Lower West Side,LOWER WEST SIDE
462248,Clark St & Elm St,41.903,-87.6313,Illinois,Rush & Division,RUSH & DIVISION
399227,Dearborn Pkwy & Delaware Pl,41.899,-87.6299,Illinois,Rush & Division,RUSH & DIVISION
412640,Rush St & Superior St,41.8958,-87.6259,Illinois,Rush & Division,RUSH & DIVISION
473090,Clark St & Chicago Ave,41.8968,-87.6309,Illinois,Rush & Division,RUSH & DIVISION
431394,State St & Pearson St,41.8974,-87.6287,Illinois,Rush & Division,RUSH & DIVISION
1000832,N Clark St & W Elm St,41.9,-87.63,Illinois,Rush & Division,RUSH & DIVISION
5673908,State St & Chicago Ave,41.89666233333333,-87.628693,Illinois,Rush & Division,RUSH & DIVISION
441219,May St & Taylor St,41.8695,-87.6555,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
445335,Ogden Ave & Congress Pkwy,41.875,-87.6733,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
419031,Paulina St & Flournoy St,41.873,-87.6691,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
402605,Morgan Ave & 14th Pl,41.8624,-87.6511,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
458623,Loomis St & Lexington St,41.8722,-87.6615,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
434432,Western Ave & Fillmore St (*),41.8686,-87.6862,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
466768,Racine Ave & Congress Pkwy,41.8746,-87.657,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
463038,Throop (Loomis) St & Taylor St,41.869,-87.6591,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
442268,Morgan St & Polk St,41.8717,-87.651,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
393858,Wolcott Ave & Polk St,41.8713,-87.6737,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
472863,Ogden Ave & Roosevelt Rd,41.8665,-87.6847,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
450009,Ashland Ave & 13th St,41.8652,-87.6665,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
442724,Wood St & Taylor St,41.8692,-87.671,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
437569,Halsted St & Polk St,41.8718,-87.6466,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
415001,Western Ave & Congress Pkwy,41.8747,-87.6864,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
470956,900 W Harrison St,41.8748,-87.6498,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
399001,Hermitage Ave & Polk St,41.8715,-87.6699,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
410623,Racine Ave & 13th St,41.8651,-87.657,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
446560,Halsted St & Maxwell St,41.8649,-87.6471,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
397273,Halsted St & Roosevelt Rd,41.8673,-87.6486,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
441785,Racine Ave & 15th St,41.8613,-87.6566,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
1657945,Western Ave & Fillmore St,41.868563,-87.686234,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
578577,Wood St & Taylor St (Temp),41.869265,-87.673731,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
600158,Throop St & Taylor St,41.868968,-87.659141,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
5329335,Washtenaw Ave & Polk St,41.87,-87.69,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
12067614,Hastings WH 2,41.863533139,-87.679664254,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
12352441,Loomis St & Lexington St*,41.8722165,-87.66150466666667,Illinois,"Little Italy, UIC","LITTLE ITALY, UIC"
433765,Sheridan Rd & Buena Ave,41.9585,-87.655,Illinois,Uptown,UPTOWN
431603,Broadway & Wilson Ave,41.9652,-87.6581,Illinois,Uptown,UPTOWN
463288,Clarendon Ave & Gordon Ter,41.9579,-87.6495,Illinois,Uptown,UPTOWN
407828,Broadway & Argyle St,41.9738,-87.6597,Illinois,Uptown,UPTOWN
448550,Clark St & Leland Ave,41.9671,-87.6674,Illinois,Uptown,UPTOWN
403486,Clark St & Winnemac Ave,41.9733,-87.6678,Illinois,Uptown,UPTOWN
430909,Sheridan Rd & Montrose Ave,41.9617,-87.6546,Illinois,Uptown,UPTOWN
438934,Clarendon Ave & Junior Ter,41.961,-87.6496,Illinois,Uptown,UPTOWN
467455,Marine Dr & Ainslie St,41.9716,-87.6502,Illinois,Uptown,UPTOWN
451773,Winthrop Ave & Lawrence Ave,41.9688,-87.6577,Illinois,Uptown,UPTOWN
417603,Sheridan Rd & Lawrence Ave,41.9695,-87.6547,Illinois,Uptown,UPTOWN
424864,Clarendon Ave & Leland Ave,41.968,-87.65,Illinois,Uptown,UPTOWN
415657,Lakefront Trail & Wilson Ave,41.9658,-87.6454,Illinois,Uptown,UPTOWN
1955694,Montrose Harbor,41.964,-87.6382,Illinois,Uptown,UPTOWN
5459734,Broadway & Wilson - Truman College Vaccination Site,41.965221,-87.658139,Illinois,Uptown,UPTOWN
12652432,Sheridan Rd & Argyle St,41.973287,-87.65476,Illinois,Uptown,UPTOWN
395560,Emerald Ave & 28th St,41.8436,-87.6454,Illinois,Bridgeport,BRIDGEPORT
449519,Halsted St & 37th St,41.8271,-87.6457,Illinois,Bridgeport,BRIDGEPORT
429277,Wallace St & 35th St,41.8306,-87.6413,Illinois,Bridgeport,BRIDGEPORT
429278,Emerald Ave & 31st St,41.8382,-87.6451,Illinois,Bridgeport,BRIDGEPORT
396201,Morgan St & Pershing Rd,41.8236,-87.6509,Illinois,Bridgeport,BRIDGEPORT
468781,Halsted St & 35th St,41.8307,-87.6472,Illinois,Bridgeport,BRIDGEPORT
406376,Racine Ave & 35th St,41.8307,-87.656,Illinois,Bridgeport,BRIDGEPORT
395951,Morgan St & 31st St,41.8378,-87.6511,Illinois,Bridgeport,BRIDGEPORT
410972,Loomis St & Archer Ave,41.8416,-87.6574,Illinois,Bridgeport,BRIDGEPORT
439384,Halsted St & Archer Ave,41.8472,-87.6468,Illinois,Bridgeport,BRIDGEPORT
404563,Rush St & Cedar St,41.9023,-87.6277,Illinois,Gold Coast,GOLD COAST
448125,Clark St & Schiller St,41.908,-87.6315,Illinois,Gold Coast,GOLD COAST
399259,Michigan Ave & Oak St,41.901,-87.6238,Illinois,Gold Coast,GOLD COAST
395417,Ritchie Ct & Banks St,41.9069,-87.6262,Illinois,Gold Coast,GOLD COAST
412624,Sheffield Ave & Webster Ave,41.9215,-87.6538,Illinois,Lincoln Park,LINCOLN PARK
449017,Larrabee St & Webster Ave,41.9218,-87.6441,Illinois,Lincoln Park,LINCOLN PARK
453652,Halsted St & Dickens Ave,41.9199,-87.6488,Illinois,Lincoln Park,LINCOLN PARK
435244,Southport Ave & Clybourn Ave,41.9208,-87.6637,Illinois,Lincoln Park,LINCOLN PARK
449203,Clifton Ave & Armitage Ave,41.9182,-87.6569,Illinois,Lincoln Park,LINCOLN PARK
473465,Sheffield Ave & Willow St,41.9137,-87.6529,Illinois,Lincoln Park,LINCOLN PARK
398396,Ashland Ave & Wrightwood Ave,41.9288,-87.6685,Illinois,Lincoln Park,LINCOLN PARK
421581,Lake Shore Dr & Diversey Pkwy,41.9326,-87.6364,Illinois,Lincoln Park,LINCOLN PARK
456417,Clark St & Drummond Pl,41.9312,-87.6443,Illinois,Lincoln Park,LINCOLN PARK
391951,Lincoln Park Conservatory,41.9239,-87.6358,Illinois,Lincoln Park,LINCOLN PARK
456418,Bissell St & Armitage Ave,41.9184,-87.6522,Illinois,Lincoln Park,LINCOLN PARK
403197,Racine Ave & Wrightwood Ave,41.9289,-87.659,Illinois,Lincoln Park,LINCOLN PARK
422418,Clark St & Wrightwood Ave,41.9295,-87.6431,Illinois,Lincoln Park,LINCOLN PARK
464730,Halsted St & Willow St,41.9139,-87.6488,Illinois,Lincoln Park,LINCOLN PARK
412435,Stockton Dr & Wrightwood Ave,41.9313,-87.6387,Illinois,Lincoln Park,LINCOLN PARK
475296,Lakeview Ave & Fullerton Pkwy,41.9259,-87.639,Illinois,Lincoln Park,LINCOLN PARK
463965,Southport Ave & Wrightwood Ave,41.9288,-87.6639,Illinois,Lincoln Park,LINCOLN PARK
407389,Damen Ave & Clybourn Ave,41.9319,-87.6779,Illinois,Lincoln Park,LINCOLN PARK
465936,Greenview Ave & Fullerton Ave,41.9253,-87.6658,Illinois,Lincoln Park,LINCOLN PARK
410498,Lake Shore Dr & North Blvd,41.9117,-87.6268,Illinois,Lincoln Park,LINCOLN PARK
466452,Clark St & North Ave,41.912,-87.6319,Illinois,Lincoln Park,LINCOLN PARK
401324,Sedgwick St & Webster Ave,41.9222,-87.6389,Illinois,Lincoln Park,LINCOLN PARK
402042,Cannon Dr & Fullerton Ave,41.9268,-87.6344,Illinois,Lincoln Park,LINCOLN PARK
433611,Theater on the Lake,41.9263,-87.6308,Illinois,Lincoln Park,LINCOLN PARK
2288335,W Armitage Ave & N Sheffield Ave,41.92,-87.65,Illinois,Lincoln Park,LINCOLN PARK
5901677,N Hampden Ct & W Diversey Ave,41.93,-87.64,Illinois,Lincoln Park,LINCOLN PARK
3922586,Hampden Ct & Diversey Ave,41.93,-87.64,Illinois,Lincoln Park,LINCOLN PARK
4850201,DuSable Lake Shore Dr & North Blvd,41.911722,-87.626804,Illinois,Lincoln Park,LINCOLN PARK
4465354,DuSable Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,Illinois,Lincoln Park,LINCOLN PARK
11522898,Bissell St & Armitage Ave - Charging,41.918018,-87.652183,Illinois,Lincoln Park,LINCOLN PARK
13462930,Bissell St & Armitage Ave*,41.91841866666667,-87.65218316666666,Illinois,Lincoln Park,LINCOLN PARK
